query-id,corpus-id,score,text_x,text_y
1055705,3263967,1,who was the cherokee confederate general during the civil war,"Degataga, lit. 'Stand firm') (December 12, 1806 â September 9, 1871) â also known as Standhope Uwatie, Tawkertawker, and Isaac S. Watie â was a leader of the Cherokee Nation, and not only a brigadier general of the Confederate States Army during the American Civil War, but the only Native American general of the Confederate Army."
1138020,2730384,1,who is white wolf in marvel,"Hunter the White Wolf, a Marvel Comics character who is the adopted elder brother of the Black Panther; The White Wolf, an alias for Jon Snow (character), a character in the Game of Thrones franchise named the King in the North; Geralt of Rivia, a witcher in the books by Andrzej Sapkowski, also known as White Wolf, or Gywnbleidd; Places"
979759,2592520,1,where is charlotte ms located at,"UNC Charlotte is an urban research institution located in the piedmont of North Carolina. A large public university with a small college feel, more than 27,000 students consider UNC Charlotteâs 1,000-acre campus their home away from home."
502005,6525677,1,square stock price.,"Square stock price target raised to $48 from $45 at Instinet. Square stock price target raised to $48 from $45 at Instinet. Nov. 16, 2017 at 9:03 a.m. ET; by Tomi Kilgore"
188717,2277780,1,foods and vitamins good for liver,Vitamins to Choose. Vitamins A and E help the liver rid the body of waste products. Eating dark green and orange fruits and vegetables will help you meet the vitamin A recommended dietary allowance of 700 to 900 micrograms daily for adults.
550253,199336,1,what age can i draw social security,"The amounts of these reductions depend on how much you earn and whether youâve reached whatâs known as your full retirement age. If you were born January 2, 1943, through January 1, 1955, then your full retirement age for social security benefits is 66. If youâre younger than 66, your benefits will be reduced by $1 for each $2 you earn above $15,480."
748263,6223920,1,what is foliation? how does it develop?,"Foliation in geology refers to repetitive layering in metamorphic rocks. Each layer may be as thin as a sheet of paper, or over a meter in thickness. The word comes from the Latin folium, meaning leaf, and refers to the sheet-like planar structure."
872000,4268168,1,what language do lithuanian,Lithuanian is the official language of Lithuania and is spoken by about 4 million native speakers. The language belongs to the Baltic branch of the Indo-European family. Researchers of Indo-European languages say Lithuanian is the most archaic of all the living Indo-European tongues.
844033,2928840,1,what is the relationship of glucose and dextrose,"Top 10 facts about the world. Dextrose, fructose, and glucose are all monosaccharides, known as simple sugars. These sugars can combine to form more complex sugars, including the disaccharide known as sucrose, or table sugar."
610694,6835192,1,what county is olivia mn in,"Sponsored Topics. Olivia is a city in Renville County, Minnesota, United States. The population was 2,484 at the 2010 census. It is also the county seat of Renville County. According to the United States Census Bureau, the city has a total area of 2.3 square miles (6.0 kmÂ²), all of it land. U.S."
693740,1747391,1,what is a parlet,"If you would like to browse in a different language, please choose a language using the dropdown. Parlet is a P-Funk girl group, created by George Clinton. Debbie Wright, Mallia Franklin, and Jeannette Washington were the original members in 1978, the year they recorded their first LP, Pleasure Principle. George Clinton convinced Casablanca Records to put out lots of money to promote the record, but Debbie Wright had a bad drug reaction and was in no condition to tour. She had to drop out of Parlet. Shirley Hayden was brought in to replace Debbie and they opened for P-Funk on tour for a while. Mallia Franklin left in 1979 to help form Sterling Silver Starship with then-husband and Parliament bassist Donnie Sterling."
200613,6168915,1,heidi fleiss brother,Celebrity Big Brother star Heidi Fleiss is hiding a secret heartbreak after her brother Jason drowned just days before she entered the reality TV show.
165545,6534208,1,does diuretics cause gout,"Diuretics can increase your risk of developing gout, a type of arthritis caused by the deposit of uric acid crystals in a joint. This may happen because diuretics make you urinate more, which reduces the amount of fluid in your body.ut the remaining fluid is more concentrated, which can increase the risk that you'll develop the crystals that cause gout. Some types of diuretics also reduce the kidneys' excretion of urate, a component of uric acid."
602974,2114594,1,what county is beggs ok in,"From Wikipedia, the free encyclopedia. Beggs is a city in Okmulgee County, Oklahoma, United States. The population was 1,321 at the 2010 census. Beggs was named for C.H. Beggs, vice president of the St. Louis-San Francisco (Frisco) Railway."
537254,1210684,1,viral infections caused by deer mice,Hantavirus Pulmonary Syndrome (HPS) is a severe illness caused from exposure to the droppings or urine of deer mice that carry the virus. About 1- 5 hantavirus cases are reported each year in Washington State and about one third of the cases have been fatal.antavirus Pulmonary Syndrome (HPS) is a severe illness caused from exposure to the droppings or urine of deer mice that carry the virus. About 1- 5 hantavirus cases are reported each year in Washington State and about one third of the cases have been fatal.
987404,4790981,1,where is marlins park located,"Driving Directions to Marlins Park. Marlins Park is located at 501 Marlins Way (NW 16th Avenue), Miami, Florida 33125. Marlins Park is less than two miles from downtown Miami, only three-quarters of a mile from the westbound SR 836 exit at 12th Avenue, and 0.4 miles from the eastbound exit at 17th Avenue. Via Interstate 95, the site is 1.25 miles from the NW 8th Street exit."
675886,556183,1,what is a business administration degree good for,1 Doctorate Degree in Business Administration-A doctorate or PhD in Business Administration is the highest business degree that can be earned. 2  This option is best for students who are interested in teaching or pursuing field research. 3  A doctorate degree generally requires four to six years of study.
911125,3011526,1,what type of coal that is burning in pa,"Common Uses of Anthracite Coal. Anthracite is also the most brittle among coal types. When burned, it produces a very hot, blue flame. A shiny black rock, anthracite is primarily used for heating residential and commercial buildings in the northeastern region of Pennsylvania, where much of it is mined."
