query-id,corpus-id,score,text_x,text_y
737299,3914598,1,what is daily dosage of coconut for puppies,"You can drizzle the coconut oil on top of your dogâs and cat's kibble or other food. The recommended maximum dosage is: 1  Â¼ teaspoon for every 10lbs of body weight twice daily, or. 2  Â½ teaspoon for every 10lbs of body weight once daily."
179997,3028038,1,emirates phone numbers,"Calling the Emirates Contact Number listed on this page will connect you straight to a member of the attentive team behind the UK helpline. Call the connection service today on 0843 515 8682. Calls to the Contact Phone Number are charged at 7p / minute, plus your operatorâs access charge. Although we make it as easy as possible for you to get in touch, we are in no way affiliated with Emirates."
310774,6220556,1,how much does a pct make in florida,"$33,000. Average Patient Care Technician salaries for job postings in Florida are 7% lower than average Patient Care Technician salaries for job postings nationwide."
396204,1829206,1,injury lawyers in montgomery al,"Alexander Shunnarah Personal Injury Attorneys. Serving Montgomery, AL and Statewide. If you or your loved one has been injured and have questions about your rights, call Alexander Shunnarah Personal Injury Attorneys today. OVER $250 MILLION RECOVERED FOR CLIENTS!"
676006,1086245,1,what is a byronic hero,"Byronic Hero. Definition: Cooked up by the  mad, bad, and dangerous to know  Lord Byron, a Byronic hero is an antihero of the highest order. He (or she) is typically rebellious, arrogant, anti-social or in exile, and darkly, enticingly romantic.he origins of the Byronic hero can be traced to John Milton 's Satan in Paradise Lost. For Byron's version, check out his poem Childe Harolde's Pilgrimage. The notoriously swoon-worthy Heathcliff in Emily Bronte's novel Wuthering Heights is also a very famous Byronic hero."
674896,8728590,1,what is a blade steak,"Top Blade Steak. Top blade (or simply blade) steak is a small shoulder cut. It is an all-purpose steak. While it is very tender and richly flavored, a line of gristle that runs through the center of the meat makes it a poor option for serving whole. Remove the gristle and slice the steak thinly for stir-fries or cut into cubes for kebabs or stews."
282021,3696479,1,how many degrees are in an acute angle,"Lesson Summary. An acute angle is any angle smaller than 90 degrees. A right angle is an angle that measures 90 degrees. It doesn't matter how much smaller the angle is than 90 degrees; as long as it's smaller, it's acute. To unlock this lesson you must be a Study.com Member."
122710,798246,1,define infectious diseases,"Infectious diseases. WHO/Chris Black. Infectious diseases are caused by pathogenic microorganisms, such as bacteria, viruses, parasites or fungi; the diseases can be spread, directly or indirectly, from one person to another.Zoonotic diseases are infectious diseases of animals that can cause disease when transmitted to humans.nfectious diseases. WHO/Chris Black. Infectious diseases are caused by pathogenic microorganisms, such as bacteria, viruses, parasites or fungi; the diseases can be spread, directly or indirectly, from one person to another."
129770,3308211,1,define: status quo,"Status quo bias. Status quo bias is an emotional bias; a preference for the current state of affairs. The current baseline (or status quo) is taken as a reference point, and any change from that baseline is perceived as a loss."
599308,996213,1,what committee must discuss and repeal obamacare,"The House Ways and Means Committee, chaired by Wisconsin Republican Rep. Paul Ryan, was one of three committees to pass a proposal detailing what parts of Obamacare should be repealed through reconciliation. (Photo: Tom Williams/CQ Roll Call/Newscom)."
388492,517927,1,how wide should lapels be,Over the years lapel widths have gone from slim to wide and back again. In the 60âs they were super slim at 2 inches or less. In the 70âs they were as wide as a manâs hand. In the 80âs and 90âs they receded to more bearable widths. Today theyâve found a happy medium. Lapel width is all about proportion.
82169,6574311,1,cannot write configuration file,"applicationHost.config Error: Cannot write configuration file due to insufficient permissions with IIS shared configuration. 1  To unlock your dcom properties object, you just have 2 steps to perfom. 2  Step 1 - Grant you 'Full Control' on the 'Ahadmin.dll' : 3  Step 2 - Grant you 'Full Control' on the registry key :"
845833,2944503,1,what is the scale of hot wheels,"The Dimensions of a Hot Wheels Car. Regular Hot Wheels vehicles usually follow the 1/64 scale model. This means that each of these cars has a height of approximately 1 inch and a length close to 3 inches. However, the size of each toy vehicle depends on the car model from which it is patterned."
750140,6265113,1,what is gbs,"Group B streptococcus infection (GBS), also known as strep B and group B strep, is infection with the bacteria Streptococcus. Group B streptococcal infection can cause serious illness and sometimes death, especially in newborn infants, the elderly, and people with compromised immune systems.roup B streptococcus infection (GBS), also known as strep B and group B strep, is infection with the bacteria Streptococcus. Group B streptococcal infection can cause serious illness and sometimes death, especially in newborn infants, the elderly, and people with compromised immune systems."
546667,608368,1,weather puerto plata dominican republic,The warmest day over the next 25 days in Puerto Plata is forecast to be 5th February at 29 Â°C (84 Â°F) and the warmest night on 5th February at 21 Â°C (70 Â°F). The average temperature over the next 25 days is forecast to be 28 Â°C (82 Â°F) .
